Read the parameters into your program so you an refer to them by state and county,,,,,,,,,
,,,,,,,Cost Parameters,,
ExpenseName,stateAbbrev,stateFIPS,countyortownName,numadults,numkids,yearofdata,expense.misc,,
expense.misc,AL,1,Franklin County,3,1,2020,"3,815",,
expense.misc,AL,1,Franklin County,3,2,2020,"4,487",,
expense.misc,AL,1,Franklin County,3,3,2020,"5,269",,
expense.misc,AL,1,Franklin County,3,4,2020,"5,912",,
expense.misc,AL,1,Geneva County,1,0,2020,"1,420",,
expense.misc,AL,1,Geneva County,1,1,2020,"2,572",,
expense.misc,AL,1,Geneva County,1,2,2020,"3,144",,
expense.misc,AL,1,Geneva County,1,3,2020,"3,934",,
expense.misc,AL,1,Geneva County,1,4,2020,"4,465",,
expense.misc,AL,1,Geneva County,2,0,2020,"2,461",,
expense.misc,AL,1,Geneva County,2,1,2020,"3,215",,
expense.misc,AL,1,Geneva County,2,2,2020,"3,764",,
expense.misc,AL,1,Geneva County,2,3,2020,"4,531",,
expense.misc,AL,1,Geneva County,2,4,2020,"5,104",,
expense.misc,AL,1,Geneva County,3,0,2020,"2,965",,
expense.misc,AL,1,Geneva County,3,1,2020,"3,755",,
expense.misc,AL,1,Geneva County,3,2,2020,"4,281",,
expense.misc,AL,1,Geneva County,3,3,2020,"4,998",,
expense.misc,AL,1,Geneva County,3,4,2020,"5,493",,
expense.misc,AL,1,Greene County,1,0,2020,"1,545",,
expense.misc,AL,1,Greene County,1,1,2020,"2,690",,
expense.misc,AL,1,Greene County,1,2,2020,"3,344",,
expense.misc,AL,1,Greene County,1,3,2020,"4,219",,
expense.misc,AL,1,Greene County,1,4,2020,"4,827",,
expense.misc,AL,1,Greene County,2,0,2020,"2,627",,
expense.misc,AL,1,Greene County,2,1,2020,"3,373",,
expense.misc,AL,1,Greene County,2,2,2020,"4,001",,
expense.misc,AL,1,Greene County,2,3,2020,"4,850",,
expense.misc,AL,1,Greene County,2,4,2020,"5,506",,
expense.misc,AL,1,Greene County,3,0,2020,"3,077",,
expense.misc,AL,1,Greene County,3,1,2020,"3,951",,
expense.misc,AL,1,Greene County,3,2,2020,"4,553",,
expense.misc,AL,1,Greene County,3,3,2020,"5,235",,
expense.misc,AL,1,Greene County,3,4,2020,"5,802",,
expense.misc,AL,1,Hale County,1,0,2020,"1,693",,
expense.misc,AL,1,Hale County,1,1,2020,"2,912",,
expense.misc,AL,1,Hale County,1,2,2020,"3,565",,
expense.misc,AL,1,Hale County,1,3,2020,"4,462",,
expense.misc,AL,1,Hale County,1,4,2020,"5,069",,
expense.misc,AL,1,Hale County,2,0,2020,"2,772",,
expense.misc,AL,1,Hale County,2,1,2020,"3,591",,
expense.misc,AL,1,Hale County,2,2,2020,"4,219",,
expense.misc,AL,1,Hale County,2,3,2020,"5,090",,
expense.misc,AL,1,Hale County,2,4,2020,"5,745",,
expense.misc,AL,1,Hale County,3,0,2020,"3,295",,
expense.misc,AL,1,Hale County,3,1,2020,"4,191",,
expense.misc,AL,1,Hale County,3,2,2020,"4,792",,
expense.misc,AL,1,Hale County,3,3,2020,"5,513",,
expense.misc,AL,1,Hale County,3,4,2020,"6,080",,
expense.misc,AL,1,Henry County,1,0,2020,"1,508",,
expense.misc,AL,1,Henry County,1,1,2020,"2,610",,
expense.misc,AL,1,Henry County,1,2,2020,"3,201",,
expense.misc,AL,1,Henry County,1,3,2020,"4,013",,
expense.misc,AL,1,Henry County,1,4,2020,"4,558",,
expense.misc,AL,1,Henry County,2,0,2020,"2,576",,
expense.misc,AL,1,Henry County,2,1,2020,"3,279",,
expense.misc,AL,1,Henry County,2,2,2020,"3,845",,
expense.misc,AL,1,Henry County,2,3,2020,"4,632",,
expense.misc,AL,1,Henry County,2,4,2020,"5,223",,
expense.misc,AL,1,Henry County,3,0,2020,"3,038",,
expense.misc,AL,1,Henry County,3,1,2020,"3,849",,
expense.misc,AL,1,Henry County,3,2,2020,"4,389",,
expense.misc,AL,1,Henry County,3,3,2020,"5,292",,
expense.misc,AL,1,Henry County,3,4,2020,"5,798",,
expense.misc,AL,1,Houston County,1,0,2020,"1,503",,
expense.misc,AL,1,Houston County,1,1,2020,"2,692",,
expense.misc,AL,1,Houston County,1,2,2020,"3,283",,
expense.misc,AL,1,Houston County,1,3,2020,"4,106",,
expense.misc,AL,1,Houston County,1,4,2020,"4,653",,
expense.misc,AL,1,Houston County,2,0,2020,"2,571",,
expense.misc,AL,1,Houston County,2,1,2020,"3,361",,
expense.misc,AL,1,Houston County,2,2,2020,"3,928",,
expense.misc,AL,1,Houston County,2,3,2020,"4,726",,
expense.misc,AL,1,Houston County,2,4,2020,"5,319",,
expense.misc,AL,1,Houston County,3,0,2020,"3,120",,
expense.misc,AL,1,Houston County,3,1,2020,"3,943",,
expense.misc,AL,1,Houston County,3,2,2020,"4,483",,
expense.misc,AL,1,Houston County,3,3,2020,"5,220",,
expense.misc,AL,1,Houston County,3,4,2020,"5,727",,
expense.misc,AL,1,Jackson County,1,0,2020,"1,544",,
expense.misc,AL,1,Jackson County,1,1,2020,"2,644",,
expense.misc,AL,1,Jackson County,1,2,2020,"3,226",,
expense.misc,AL,1,Jackson County,1,3,2020,"3,977",,
expense.misc,AL,1,Jackson County,1,4,2020,"4,514",,
expense.misc,AL,1,Jackson County,2,0,2020,"2,611",,
expense.misc,AL,1,Jackson County,2,1,2020,"3,313",,
expense.misc,AL,1,Jackson County,2,2,2020,"3,870",,
expense.misc,AL,1,Jackson County,2,3,2020,"4,595",,
expense.misc,AL,1,Jackson County,2,4,2020,"5,178",,
expense.misc,AL,1,Jackson County,3,0,2020,"3,080",,
expense.misc,AL,1,Jackson County,3,1,2020,"3,830",,
expense.misc,AL,1,Jackson County,3,2,2020,"4,361",,
expense.misc,AL,1,Jackson County,3,3,2020,"5,029",,
expense.misc,AL,1,Jackson County,3,4,2020,"5,526",,
expense.misc,AL,1,Jefferson County,1,0,2020,"1,918",,
expense.misc,AL,1,Jefferson County,1,1,2020,"3,262",,
expense.misc,AL,1,Jefferson County,1,2,2020,"4,054",,
expense.misc,AL,1,Jefferson County,1,3,2020,"5,188",,
expense.misc,AL,1,Jefferson County,1,4,2020,"5,936",,
expense.misc,AL,1,Jefferson County,2,0,2020,"2,991",,
expense.misc,AL,1,Jefferson County,2,1,2020,"3,936",,
expense.misc,AL,1,Jefferson County,2,2,2020,"4,704",,
expense.misc,AL,1,Jefferson County,2,3,2020,"5,813",,
expense.misc,AL,1,Jefferson County,2,4,2020,"6,607",,
expense.misc,AL,1,Jefferson County,3,0,2020,"3,489",,
expense.misc,AL,1,Jefferson County,3,1,2020,"4,623",,
expense.misc,AL,1,Jefferson County,3,2,2020,"5,365",,
expense.misc,AL,1,Jefferson County,3,3,2020,"6,316",,
expense.misc,AL,1,Jefferson County,3,4,2020,"7,025",,
expense.misc,AL,1,Lamar County,1,0,2020,"1,531",,
expense.misc,AL,1,Lamar County,1,1,2020,"2,667",,
expense.misc,AL,1,Lamar County,1,2,2020,"3,313",,
expense.misc,AL,1,Lamar County,1,3,2020,"4,252",,
expense.misc,AL,1,Lamar County,1,4,2020,"4,854",,
expense.misc,AL,1,Lamar County,2,0,2020,"2,601",,
expense.misc,AL,1,Lamar County,2,1,2020,"3,338",,
expense.misc,AL,1,Lamar County,2,2,2020,"3,960",,
expense.misc,AL,1,Lamar County,2,3,2020,"4,874",,
expense.misc,AL,1,Lamar County,2,4,2020,"5,521",,
expense.misc,AL,1,Lamar County,3,0,2020,"3,039",,
expense.misc,AL,1,Lamar County,3,1,2020,"3,977",,
expense.misc,AL,1,Lamar County,3,2,2020,"4,573",,
expense.misc,AL,1,Lamar County,3,3,2020,"5,224",,
expense.misc,AL,1,Lamar County,3,4,2020,"5,786",,
expense.misc,AL,1,Lauderdale County,1,0,2020,"1,539",,
expense.misc,AL,1,Lauderdale County,1,1,2020,"2,842",,
expense.misc,AL,1,Lauderdale County,1,2,2020,"3,566",,
expense.misc,AL,1,Lauderdale County,1,3,2020,"4,513",,
expense.misc,AL,1,Lauderdale County,1,4,2020,"5,196",,
expense.misc,AL,1,Lauderdale County,2,0,2020,"2,578",,
expense.misc,AL,1,Lauderdale County,2,1,2020,"3,483",,
expense.misc,AL,1,Lauderdale County,2,2,2020,"4,184",,
expense.misc,AL,1,Lauderdale County,2,3,2020,"5,109",,
expense.misc,AL,1,Lauderdale County,2,4,2020,"5,833",,
expense.misc,AL,1,Lauderdale County,3,0,2020,"3,081",,
expense.misc,AL,1,Lauderdale County,3,1,2020,"4,028",,
expense.misc,AL,1,Lauderdale County,3,2,2020,"4,706",,
expense.misc,AL,1,Lauderdale County,3,3,2020,"5,767",,
expense.misc,AL,1,Lauderdale County,3,4,2020,"6,414",,
expense.misc,AL,1,Lawrence County,1,0,2020,"1,500",,
expense.misc,AL,1,Lawrence County,1,1,2020,"2,800",,
expense.misc,AL,1,Lawrence County,1,2,2020,"3,537",,
expense.misc,AL,1,Lawrence County,1,3,2020,"4,485",,
expense.misc,AL,1,Lawrence County,1,4,2020,"5,178",,
expense.misc,AL,1,Lawrence County,2,0,2020,"2,559",,
expense.misc,AL,1,Lawrence County,2,1,2020,"3,460",,
expense.misc,AL,1,Lawrence County,2,2,2020,"4,173",,
expense.misc,AL,1,Lawrence County,2,3,2020,"5,096",,
expense.misc,AL,1,Lawrence County,2,4,2020,"5,834",,
expense.misc,AL,1,Lawrence County,3,0,2020,"3,064",,
expense.misc,AL,1,Lawrence County,3,1,2020,"4,011",,
expense.misc,AL,1,Lawrence County,3,2,2020,"4,699",,
expense.misc,AL,1,Lawrence County,3,3,2020,"5,507",,
expense.misc,AL,1,Lawrence County,3,4,2020,"6,162",,
expense.misc,AL,1,Lee County,1,0,2020,"1,660",,
expense.misc,AL,1,Lee County,1,1,2020,"3,032",,
expense.misc,AL,1,Lee County,1,2,2020,"3,776",,
expense.misc,AL,1,Lee County,1,3,2020,"4,802",,
expense.misc,AL,1,Lee County,1,4,2020,"5,497",,
expense.misc,AL,1,Lee County,2,0,2020,"2,754",,
expense.misc,AL,1,Lee County,2,1,2020,"3,726",,
expense.misc,AL,1,Lee County,2,2,2020,"4,443",,
expense.misc,AL,1,Lee County,2,3,2020,"5,440",,
expense.misc,AL,1,Lee County,2,4,2020,"6,186",,
expense.misc,AL,1,Lee County,3,0,2020,"3,360",,
expense.misc,AL,1,Lee County,3,1,2020,"4,384",,
expense.misc,AL,1,Lee County,3,2,2020,"5,072",,
expense.misc,AL,1,Lee County,3,3,2020,"6,029",,
expense.misc,AL,1,Lee County,3,4,2020,"6,680",,
expense.misc,AL,1,Limestone County,1,0,2020,"1,598",,
expense.misc,AL,1,Limestone County,1,1,2020,"2,867",,
expense.misc,AL,1,Limestone County,1,2,2020,"3,603",,
expense.misc,AL,1,Limestone County,1,3,2020,"4,603",,
expense.misc,AL,1,Limestone County,1,4,2020,"5,296",,
expense.misc,AL,1,Limestone County,2,0,2020,"2,655",,
expense.misc,AL,1,Limestone County,2,1,2020,"3,526",,
expense.misc,AL,1,Limestone County,2,2,2020,"4,238",,
expense.misc,AL,1,Limestone County,2,3,2020,"5,214",,
expense.misc,AL,1,Limestone County,2,4,2020,"5,950",,
expense.misc,AL,1,Limestone County,3,0,2020,"3,129",,
expense.misc,AL,1,Limestone County,3,1,2020,"4,129",,
expense.misc,AL,1,Limestone County,3,2,2020,"4,816",,
expense.misc,AL,1,Limestone County,3,3,2020,"5,914",,
expense.misc,AL,1,Limestone County,3,4,2020,"6,568",,
expense.misc,AL,1,Lowndes County,1,0,2020,"1,638",,
expense.misc,AL,1,Lowndes County,1,1,2020,"2,864",,
expense.misc,AL,1,Lowndes County,1,2,2020,"3,549",,
expense.misc,AL,1,Lowndes County,1,3,2020,"4,440",,
expense.misc,AL,1,Lowndes County,1,4,2020,"5,079",,
expense.misc,AL,1,Lowndes County,2,0,2020,"2,712",,
expense.misc,AL,1,Lowndes County,2,1,2020,"3,539",,
expense.misc,AL,1,Lowndes County,2,2,2020,"4,198",,
expense.misc,AL,1,Lowndes County,2,3,2020,"5,064",,
expense.misc,AL,1,Lowndes County,2,4,2020,"5,750",,
expense.misc,AL,1,Lowndes County,3,0,2020,"3,210",,
expense.misc,AL,1,Lowndes County,3,1,2020,"4,101",,
expense.misc,AL,1,Lowndes County,3,2,2020,"4,733",,
expense.misc,AL,1,Lowndes County,3,3,2020,"5,834",,
expense.misc,AL,1,Lowndes County,3,4,2020,"6,433",,
expense.misc,AL,1,Macon County,1,0,2020,"1,464",,
expense.misc,AL,1,Macon County,1,1,2020,"2,774",,
expense.misc,AL,1,Macon County,1,2,2020,"3,498",,
expense.misc,AL,1,Macon County,1,3,2020,"4,389",,
expense.misc,AL,1,Macon County,1,4,2020,"5,069",,
expense.misc,AL,1,Macon County,2,0,2020,"2,530",,
expense.misc,AL,1,Macon County,2,1,2020,"3,441",,
expense.misc,AL,1,Macon County,2,2,2020,"4,141",,
expense.misc,AL,1,Macon County,2,3,2020,"5,006",,
expense.misc,AL,1,Macon County,2,4,2020,"5,732",,
expense.misc,AL,1,Macon County,3,0,2020,"3,066",,
expense.misc,AL,1,Macon County,3,1,2020,"3,956",,
expense.misc,AL,1,Macon County,3,2,2020,"4,630",,
expense.misc,AL,1,Macon County,3,3,2020,"5,741",,
expense.misc,AL,1,Macon County,3,4,2020,"6,381",,
expense.misc,AL,1,Madison County,1,0,2020,"1,690",,
expense.misc,AL,1,Madison County,1,1,2020,"2,980",,
expense.misc,AL,1,Madison County,1,2,2020,"3,719",,
expense.misc,AL,1,Madison County,1,3,2020,"4,751",,
expense.misc,AL,1,Madison County,1,4,2020,"5,446",,
expense.misc,AL,1,Madison County,2,0,2020,"2,754",,
expense.misc,AL,1,Madison County,2,1,2020,"3,646",,
expense.misc,AL,1,Madison County,2,2,2020,"4,360",,
expense.misc,AL,1,Madison County,2,3,2020,"5,368",,
expense.misc,AL,1,Madison County,2,4,2020,"6,108",,
expense.misc,AL,1,Madison County,3,0,2020,"3,250",,
expense.misc,AL,1,Madison County,3,1,2020,"4,282",,
expense.misc,AL,1,Madison County,3,2,2020,"4,972",,
expense.misc,AL,1,Madison County,3,3,2020,"6,121",,
expense.misc,AL,1,Madison County,3,4,2020,"6,777",,
expense.misc,AL,1,Marengo County,1,0,2020,"1,515",,
expense.misc,AL,1,Marengo County,1,1,2020,"2,640",,
expense.misc,AL,1,Marengo County,1,2,2020,"3,276",,
expense.misc,AL,1,Marengo County,1,3,2020,"4,215",,
expense.misc,AL,1,Marengo County,1,4,2020,"4,809",,
expense.misc,AL,1,Marengo County,2,0,2020,"2,569",,
expense.misc,AL,1,Marengo County,2,1,2020,"3,297",,
expense.misc,AL,1,Marengo County,2,2,2020,"3,909",,
expense.misc,AL,1,Marengo County,2,3,2020,"4,825",,
expense.misc,AL,1,Marengo County,2,4,2020,"5,461",,
expense.misc,AL,1,Marengo County,3,0,2020,"2,993",,
expense.misc,AL,1,Marengo County,3,1,2020,"3,932",,
expense.misc,AL,1,Marengo County,3,2,2020,"4,520",,
expense.misc,AL,1,Marengo County,3,3,2020,"5,387",,
expense.misc,AL,1,Marengo County,3,4,2020,"5,943",,
expense.misc,AL,1,Marion County,1,0,2020,"1,441",,
expense.misc,AL,1,Marion County,1,1,2020,"2,664",,
expense.misc,AL,1,Marion County,1,2,2020,"3,309",,
expense.misc,AL,1,Marion County,1,3,2020,"4,181",,
expense.misc,AL,1,Marion County,1,4,2020,"4,783",,
expense.misc,AL,1,Marion County,2,0,2020,"2,507",,
expense.misc,AL,1,Marion County,2,1,2020,"3,332",,
expense.misc,AL,1,Marion County,2,2,2020,"3,952",,
expense.misc,AL,1,Marion County,2,3,2020,"4,800",,
expense.misc,AL,1,Marion County,2,4,2020,"5,446",,
expense.misc,AL,1,Marion County,3,0,2020,"3,032",,
expense.misc,AL,1,Marion County,3,1,2020,"3,904",,
expense.misc,AL,1,Marion County,3,2,2020,"4,499",,
expense.misc,AL,1,Marion County,3,3,2020,"5,394",,
expense.misc,AL,1,Marion County,3,4,2020,"5,956",,
expense.misc,AL,1,Marshall County,1,0,2020,"1,437",,
expense.misc,AL,1,Marshall County,1,1,2020,"2,585",,
expense.misc,AL,1,Marshall County,1,2,2020,"3,151",,
expense.misc,AL,1,Marshall County,1,3,2020,"3,960",,
expense.misc,AL,1,Marshall County,1,4,2020,"4,485",,
expense.misc,AL,1,Marshall County,2,0,2020,"2,482",,
expense.misc,AL,1,Marshall County,2,1,2020,"3,233",,
expense.misc,AL,1,Marshall County,2,2,2020,"3,775",,
expense.misc,AL,1,Marshall County,2,3,2020,"4,562",,
expense.misc,AL,1,Marshall County,2,4,2020,"5,128",,
expense.misc,AL,1,Marshall County,3,0,2020,"2,993",,
expense.misc,AL,1,Marshall County,3,1,2020,"3,803",,
expense.misc,AL,1,Marshall County,3,2,2020,"4,322",,
expense.misc,AL,1,Marshall County,3,3,2020,"4,893",,
expense.misc,AL,1,Marshall County,3,4,2020,"5,381",,
expense.misc,AL,1,Mobile County,1,0,2020,"1,733",,
expense.misc,AL,1,Mobile County,1,1,2020,"3,052",,
expense.misc,AL,1,Mobile County,1,2,2020,"3,760",,
expense.misc,AL,1,Mobile County,1,3,2020,"4,789",,
expense.misc,AL,1,Mobile County,1,4,2020,"5,452",,
expense.misc,AL,1,Mobile County,2,0,2020,"2,810",,
expense.misc,AL,1,Mobile County,2,1,2020,"3,730",,
expense.misc,AL,1,Mobile County,2,2,2020,"4,413",,
expense.misc,AL,1,Mobile County,2,3,2020,"5,418",,
expense.misc,AL,1,Mobile County,2,4,2020,"6,126",,
expense.misc,AL,1,Mobile County,3,0,2020,"3,373",,
expense.misc,AL,1,Mobile County,3,1,2020,"4,402",,
expense.misc,AL,1,Mobile County,3,2,2020,"5,059",,
expense.misc,AL,1,Mobile County,3,3,2020,"5,921",,
expense.misc,AL,1,Mobile County,3,4,2020,"6,543",,
expense.misc,AL,1,Monroe County,1,0,2020,"1,510",,
expense.misc,AL,1,Monroe County,1,1,2020,"2,694",,
expense.misc,AL,1,Monroe County,1,2,2020,"3,388",,
expense.misc,AL,1,Monroe County,1,3,2020,"4,242",,
expense.misc,AL,1,Monroe County,1,4,2020,"4,894",,
expense.misc,AL,1,Monroe County,2,0,2020,"2,559",,
expense.misc,AL,1,Monroe County,2,1,2020,"3,345",,
expense.misc,AL,1,Monroe County,2,2,2020,"4,016",,
expense.misc,AL,1,Monroe County,2,3,2020,"4,847",,
expense.misc,AL,1,Monroe County,2,4,2020,"5,542",,
expense.misc,AL,1,Monroe County,3,0,2020,"2,982",,
expense.misc,AL,1,Monroe County,3,1,2020,"3,836",,
expense.misc,AL,1,Monroe County,3,2,2020,"4,483",,
expense.misc,AL,1,Monroe County,3,3,2020,"5,314",,
expense.misc,AL,1,Monroe County,3,4,2020,"5,929",,
expense.misc,AL,1,Montgomery County,1,0,2020,"1,745",,
expense.misc,AL,1,Montgomery County,1,1,2020,"2,983",,
expense.misc,AL,1,Montgomery County,1,2,2020,"3,664",,
expense.misc,AL,1,Montgomery County,1,3,2020,"4,586",,
expense.misc,AL,1,Montgomery County,1,4,2020,"5,223",,
expense.misc,AL,1,Montgomery County,2,0,2020,"2,818",,
expense.misc,AL,1,Montgomery County,2,1,2020,"3,658",,
expense.misc,AL,1,Montgomery County,2,2,2020,"4,314",,
expense.misc,AL,1,Montgomery County,2,3,2020,"5,211",,
expense.misc,AL,1,Montgomery County,2,4,2020,"5,893",,
expense.misc,AL,1,Montgomery County,3,0,2020,"3,327",,
expense.misc,AL,1,Montgomery County,3,1,2020,"4,249",,
expense.misc,AL,1,Montgomery County,3,2,2020,"4,879",,
expense.misc,AL,1,Montgomery County,3,3,2020,"6,022",,
expense.misc,AL,1,Montgomery County,3,4,2020,"6,619",,
expense.misc,AL,1,Morgan County,1,0,2020,"1,532",,
expense.misc,AL,1,Morgan County,1,1,2020,"2,838",,
expense.misc,AL,1,Morgan County,1,2,2020,"3,572",,
expense.misc,AL,1,Morgan County,1,3,2020,"4,529",,
expense.misc,AL,1,Morgan County,1,4,2020,"5,220",,
expense.misc,AL,1,Morgan County,2,0,2020,"2,585",,
expense.misc,AL,1,Morgan County,2,1,2020,"3,493",,
expense.misc,AL,1,Morgan County,2,2,2020,"4,203",,
expense.misc,AL,1,Morgan County,2,3,2020,"5,137",,
expense.misc,AL,1,Morgan County,2,4,2020,"5,871",,
expense.misc,AL,1,Morgan County,3,0,2020,"3,095",,
expense.misc,AL,1,Morgan County,3,1,2020,"4,052",,
expense.misc,AL,1,Morgan County,3,2,2020,"4,738",,
expense.misc,AL,1,Morgan County,3,3,2020,"5,547",,
expense.misc,AL,1,Morgan County,3,4,2020,"6,200",,
expense.misc,AL,1,Perry County,1,0,2020,"1,525",,
expense.misc,AL,1,Perry County,1,1,2020,"2,657",,
expense.misc,AL,1,Perry County,1,2,2020,"3,300",,
expense.misc,AL,1,Perry County,1,3,2020,"4,120",,
expense.misc,AL,1,Perry County,1,4,2020,"4,719",,
expense.misc,AL,1,Perry County,2,0,2020,"2,588",,
expense.misc,AL,1,Perry County,2,1,2020,"3,322",,
expense.misc,AL,1,Perry County,2,2,2020,"3,941",,
expense.misc,AL,1,Perry County,2,3,2020,"4,736",,
expense.misc,AL,1,Perry County,2,4,2020,"5,380",,
expense.misc,AL,1,Perry County,3,0,2020,"3,021",,
expense.misc,AL,1,Perry County,3,1,2020,"3,841",,
expense.misc,AL,1,Perry County,3,2,2020,"4,434",,
expense.misc,AL,1,Perry County,3,3,2020,"5,215",,
expense.misc,AL,1,Perry County,3,4,2020,"5,775",,
expense.misc,AL,1,Pickens County,1,0,2020,"1,483",,
expense.misc,AL,1,Pickens County,1,1,2020,"2,684",,
expense.misc,AL,1,Pickens County,1,2,2020,"3,337",,
expense.misc,AL,1,Pickens County,1,3,2020,"4,222",,
expense.misc,AL,1,Pickens County,1,4,2020,"4,829",,
expense.misc,AL,1,Pickens County,2,0,2020,"2,561",,
expense.misc,AL,1,Pickens County,2,1,2020,"3,364",,
expense.misc,AL,1,Pickens County,2,2,2020,"3,991",,
expense.misc,AL,1,Pickens County,2,3,2020,"4,851",,
expense.misc,AL,1,Pickens County,2,4,2020,"5,505",,
expense.misc,AL,1,Pickens County,3,0,2020,"3,067",,
expense.misc,AL,1,Pickens County,3,1,2020,"3,952",,
expense.misc,AL,1,Pickens County,3,2,2020,"4,553",,
expense.misc,AL,1,Pickens County,3,3,2020,"5,210",,
expense.misc,AL,1,Pickens County,3,4,2020,"5,776",,
expense.misc,AL,1,Pike County,1,0,2020,"1,563",,
expense.misc,AL,1,Pike County,1,1,2020,"2,660",,
expense.misc,AL,1,Pike County,1,2,2020,"3,264",,
expense.misc,AL,1,Pike County,1,3,2020,"4,109",,
expense.misc,AL,1,Pike County,1,4,2020,"4,666",,
expense.misc,AL,1,Pike County,2,0,2020,"2,652",,
expense.misc,AL,1,Pike County,2,1,2020,"3,350",,
expense.misc,AL,1,Pike County,2,2,2020,"3,927",,
expense.misc,AL,1,Pike County,2,3,2020,"4,746",,
expense.misc,AL,1,Pike County,2,4,2020,"5,351",,
expense.misc,AL,1,Pike County,3,0,2020,"3,114",,
expense.misc,AL,1,Pike County,3,1,2020,"3,959",,
expense.misc,AL,1,Pike County,3,2,2020,"4,508",,
expense.misc,AL,1,Pike County,3,3,2020,"5,173",,
expense.misc,AL,1,Pike County,3,4,2020,"5,687",,
expense.misc,AL,1,Randolph County,1,0,2020,"1,501",,
expense.misc,AL,1,Randolph County,1,1,2020,"2,599",,
expense.misc,AL,1,Randolph County,1,2,2020,"3,207",,
expense.misc,AL,1,Randolph County,1,3,2020,"4,065",,
expense.misc,AL,1,Randolph County,1,4,2020,"4,632",,
expense.misc,AL,1,Randolph County,2,0,2020,"2,543",,
expense.misc,AL,1,Randolph County,2,1,2020,"3,244",,
expense.misc,AL,1,Randolph County,2,2,2020,"3,829",,
expense.misc,AL,1,Randolph County,2,3,2020,"4,665",,
expense.misc,AL,1,Randolph County,2,4,2020,"5,273",,
expense.misc,AL,1,Randolph County,3,0,2020,"2,961",,
expense.misc,AL,1,Randolph County,3,1,2020,"3,820",,
expense.misc,AL,1,Randolph County,3,2,2020,"4,381",,
expense.misc,AL,1,Randolph County,3,3,2020,"4,993",,
expense.misc,AL,1,Randolph County,3,4,2020,"5,523",,
expense.misc,AL,1,Russell County,1,0,2020,"1,609",,
expense.misc,AL,1,Russell County,1,1,2020,"2,873",,
expense.misc,AL,1,Russell County,1,2,2020,"3,590",,
expense.misc,AL,1,Russell County,1,3,2020,"4,590",,
expense.misc,AL,1,Russell County,1,4,2020,"5,264",,
expense.misc,AL,1,Russell County,2,0,2020,"2,668",,
expense.misc,AL,1,Russell County,2,1,2020,"3,533",,
expense.misc,AL,1,Russell County,2,2,2020,"4,226",,
expense.misc,AL,1,Russell County,2,3,2020,"5,202",,
expense.misc,AL,1,Russell County,2,4,2020,"5,920",,
expense.misc,AL,1,Russell County,3,0,2020,"3,155",,
expense.misc,AL,1,Russell County,3,1,2020,"4,154",,
expense.misc,AL,1,Russell County,3,2,2020,"4,823",,
